Gender;Married;Dependents;Self_Employed;ApplicantIncome;CoapplicantIncome;LoanAmount;Loan_Amount_Term;Credit_History;Property_Area;Loan_Status
Male;Yes;3;No;5316;187;medium_high;medium_short_term;0.0;Semiurban;N
Male;Yes;3;No;7603;1213;medium_high;medium_long_term;1.0;Urban;Y
Male;Yes;1;No;3791;1936;medium_low;medium_long_term;1.0;Urban;Y
Male;No;0;No;2500;0;medium_low;medium_long_term;1.0;Urban;Y
Male;Yes;2;No;3132;0;medium_low;medium_long_term;Nil;Rural;Y
Male;No;0;No;4000;2667;medium_high;medium_long_term;1.0;Semiurban;Y
Female;Yes;0;No;8550;4255;medium_low;medium_long_term;Nil;Urban;Y
Male;Yes;1;No;2269;2167;medium_low;medium_long_term;1.0;Semiurban;Y
Male;Yes;3;Yes;4009;1777;medium_high;medium_long_term;1.0;Urban;Y
Male;Yes;0;No;4158;709;medium_high;medium_long_term;1.0;Urban;Y
Male;No;0;No;3250;1993;medium_high;medium_long_term;Nil;Semiurban;Y
Male;Yes;0;No;5000;2393;medium_high;medium_long_term;1.0;Rural;Y
Male;No;0;Yes;9200;0;medium_low;medium_short_term;1.0;Rural;Y
