gender,married,dependents,self_employed,applicantincome,coapplicantincome,loanamount,loan_amount_term,credit_history,property_area,loan_status
female,yes,0,no,2149,3237,medium_high,medium_long_term,0,semiurban,n
female,no,0,no,2995,0,medium_low,medium_long_term,1,urban,y
female,no,1,no,2600,0,medium_high,medium_long_term,1,urban,n
male,yes,2,yes,1600,20000,high,medium_long_term,1,urban,n
male,yes,0,no,1025,2773,medium_high,medium_long_term,1,rural,y
male,yes,0,no,3246,1417,medium_high,medium_long_term,1,semiurban,y
male,yes,0,no,5829,0,medium_high,medium_long_term,1,rural,y
female,no,0,no,2720,0,medium_low,nil,0,urban,n
male,yes,0,no,1820,1719,medium_low,medium_long_term,1,urban,y
male,yes,1,no,7250,1667,medium_high,nil,0,urban,n
male,yes,0,no,14880,0,medium_low,medium_long_term,1,semiurban,y
male,yes,0,no,2666,4300,medium_high,medium_long_term,1,rural,y
female,no,1,no,4606,0,medium_low,medium_long_term,1,rural,n
male,yes,2,no,5935,0,medium_high,medium_long_term,1,semiurban,y
male,yes,0,no,2920,16.12000084,medium_low,medium_long_term,1,rural,y
male,no,0,no,2717,0,medium_low,medium_short_term,1,urban,y
female,no,1,yes,8624,0,medium_high,medium_long_term,1,semiurban,y
male,no,0,no,6500,0,medium_high,medium_long_term,0,rural,n
male,no,0,nil,12876,0,very_high,medium_long_term,1,semiurban,y
male,yes,0,no,2425,2340,medium_high,medium_long_term,1,semiurban,y
male,no,0,no,3750,0,medium_low,medium_long_term,1,urban,y
female,nil,nil,no,10047,0,nil,medium_long_term,1,semiurban,y
male,no,0,no,1926,1851,low,medium_long_term,1,semiurban,y
male,yes,0,no,2213,1125,nil,medium_long_term,1,urban,y
male,no,0,yes,10416,0,medium_high,medium_long_term,0,urban,n
female,yes,0,yes,7142,0,medium_high,medium_long_term,1,rural,y
male,no,0,no,3660,5064,medium_high,medium_long_term,1,semiurban,y
male,yes,0,no,7901,1833,medium_high,medium_long_term,1,rural,y
male,no,3,no,4707,1993,medium_high,medium_long_term,1,semiurban,y
male,no,1,no,37719,0,medium_high,medium_long_term,1,semiurban,y
male,yes,0,no,7333,8333,medium_high,medium_long_term,nil,rural,y
male,yes,1,yes,3466,1210,medium_high,medium_long_term,1,rural,y
male,yes,2,no,4652,0,medium_high,medium_long_term,1,rural,y
male,yes,0,nil,3539,1376,medium_low,medium_long_term,1,rural,n
male,yes,2,no,3340,1710,medium_high,medium_long_term,0,rural,n
male,no,1,yes,2769,1542,medium_high,medium_long_term,nil,semiurban,n
male,yes,2,no,2309,1255,medium_high,medium_long_term,0,rural,n
male,yes,2,no,1958,1456,medium_low,medium_long_term,nil,urban,y
male,yes,0,no,3948,1733,medium_high,medium_long_term,0,rural,n
male,yes,0,no,2483,2466,medium_low,medium_short_term,0,rural,y
male,no,0,yes,7085,0,medium_low,medium_long_term,1,semiurban,y
male,yes,2,no,3859,0,medium_low,medium_long_term,1,semiurban,y
male,yes,0,no,4301,0,medium_high,medium_long_term,1,urban,y
male,yes,0,no,3708,2569,medium_high,medium_long_term,1,urban,n
male,no,2,no,4354,0,medium_high,medium_long_term,1,rural,y
male,yes,0,no,8334,0,medium_high,medium_long_term,1,semiurban,n
nil,yes,0,yes,2083,4083,medium_high,medium_long_term,nil,semiurban,y
male,yes,3,no,7740,0,medium_high,medium_short_term,1,urban,y
male,yes,0,no,3015,2188,medium_high,medium_long_term,1,rural,y
female,no,1,nil,5191,0,medium_high,medium_long_term,1,semiurban,y
male,no,0,no,4166,0,medium_low,medium_long_term,0,semiurban,n
male,no,0,no,6000,0,medium_high,medium_long_term,1,rural,y
male,yes,3,no,2947,1664,medium_low,medium_short_term,0,urban,n
nil,yes,0,no,16692,0,medium_high,medium_long_term,1,semiurban,y
female,yes,2,nil,210,2917,medium_low,medium_long_term,1,semiurban,y
male,yes,0,no,4333,2451,medium_high,medium_long_term,1,urban,n
male,yes,1,yes,3450,2079,medium_high,medium_long_term,1,semiurban,y
male,yes,1,no,2653,1500,medium_high,medium_short_term,0,rural,n
male,yes,3,no,4691,0,medium_low,medium_long_term,1,semiurban,y
female,no,0,yes,2500,0,medium_low,medium_long_term,nil,urban,y
male,no,2,no,5532,4648,medium_high,medium_long_term,1,rural,y
male,yes,2,yes,16525,1014,medium_high,medium_long_term,1,rural,y
male,yes,2,no,6700,1750,high,medium_long_term,1,semiurban,y
nil,yes,2,no,2873,1872,medium_high,medium_long_term,0,semiurban,n
male,yes,1,yes,16667,2250,medium_low,medium_long_term,1,semiurban,y
male,yes,2,no,2947,1603,nil,medium_long_term,1,urban,n
female,no,0,no,4350,0,medium_high,medium_long_term,1,rural,y
male,yes,3,no,3095,0,medium_high,medium_long_term,1,rural,y
male,yes,0,no,2083,3150,medium_high,medium_long_term,1,semiurban,y
male,yes,0,no,10833,0,high,medium_long_term,1,semiurban,y
male,yes,2,no,8333,0,high,medium_long_term,1,semiurban,y
male,yes,1,no,1958,2436,medium_high,medium_long_term,1,rural,y
male,no,2,no,3547,0,medium_low,medium_long_term,0,rural,n
male,yes,1,no,18333,0,very_high,medium_long_term,1,urban,n
male,yes,2,yes,4583,2083,medium_high,medium_long_term,1,semiurban,y
male,no,0,no,2435,0,medium_low,medium_long_term,1,urban,n
male,no,0,no,2699,2785,medium_low,medium_long_term,nil,semiurban,y
male,yes,1,no,5333,1131,medium_high,medium_long_term,nil,urban,y
male,no,0,no,3691,0,medium_high,medium_long_term,1,rural,y
female,no,0,yes,17263,0,high,medium_long_term,1,semiurban,y
male,yes,0,no,3597,2157,medium_high,medium_long_term,0,rural,n
female,yes,1,no,3326,913,medium_high,medium_short_term,1,semiurban,y
male,yes,0,no,2600,1700,medium_high,medium_long_term,1,rural,y
male,yes,0,no,4625,2857,medium_high,short_term,nil,urban,y
male,yes,1,yes,2895,0,medium_low,medium_long_term,1,semiurban,y
male,no,0,no,6283,4416,high,medium_long_term,0,rural,n
female,no,0,no,645,3683,medium_high,long_term,1,rural,y
female,no,0,no,3159,0,medium_low,medium_long_term,1,semiurban,y
male,yes,2,no,4865,5624,high,medium_long_term,1,semiurban,y
male,yes,1,no,4050,5302,medium_high,medium_long_term,nil,rural,n
male,yes,0,no,3814,1483,medium_high,medium_long_term,1,semiurban,y
male,yes,2,no,3510,4416,high,medium_long_term,1,rural,y
male,yes,0,no,20833,6667,very_high,medium_long_term,nil,urban,y
nil,no,0,no,3583,0,medium_low,medium_long_term,1,urban,n
male,yes,0,yes,2479,3013,medium_high,medium_long_term,1,urban,y
female,no,1,no,13262,0,low,medium_long_term,1,urban,y
male,no,0,no,3598,1287,medium_low,medium_long_term,1,rural,n
male,yes,1,no,6065,2004,high,medium_long_term,1,semiurban,y
male,yes,2,no,3283,2035,medium_high,medium_long_term,1,urban,y
male,yes,0,no,2130,6666,medium_low,medium_short_term,1,semiurban,n
male,no,0,no,5815,3666,high,medium_long_term,1,rural,n
male,yes,3,no,3466,3428,medium_high,medium_long_term,1,rural,y
female,yes,2,no,2031,1632,medium_high,long_term,1,semiurban,y
male,yes,nil,no,3074,1800,medium_high,medium_long_term,0,semiurban,n
male,no,0,no,4683,1915,medium_high,medium_long_term,1,semiurban,n
female,no,0,no,3400,0,medium_low,medium_long_term,1,rural,n
male,yes,2,no,2192,1742,low,medium_long_term,1,semiurban,y
male,no,0,no,2500,0,medium_low,medium_long_term,1,semiurban,y
male,yes,3,yes,5677,1424,medium_low,medium_long_term,1,rural,y
male,yes,2,yes,7948,7166,very_high,medium_long_term,1,rural,y
male,no,0,no,4680,2087,nil,medium_long_term,1,semiurban,n
male,yes,2,yes,17500,0,high,medium_long_term,1,rural,y
male,yes,0,no,3775,0,medium_high,medium_long_term,1,semiurban,y
male,yes,1,no,5285,1430,medium_high,medium_long_term,0,semiurban,y
male,no,1,no,2679,1302,medium_low,medium_long_term,1,semiurban,y
male,no,0,no,6783,0,medium_high,medium_long_term,1,semiurban,y
male,yes,0,no,1025,5500,high,medium_long_term,nil,rural,y
male,yes,3,no,4281,0,medium_low,medium_long_term,1,urban,y
male,no,2,no,3588,0,medium_high,medium_long_term,0,rural,n
male,no,1,no,11250,0,medium_high,medium_long_term,nil,semiurban,n
female,no,0,yes,18165,0,medium_high,medium_long_term,1,urban,y
male,no,0,nil,2550,2042,medium_high,medium_long_term,1,rural,y
male,yes,0,no,6133,3906,high,medium_long_term,1,urban,y
male,no,2,no,3617,0,medium_high,medium_long_term,1,semiurban,y
male,yes,0,no,2917,536,medium_low,medium_long_term,1,rural,n
male,yes,3,no,6417,0,medium_high,medium_short_term,1,rural,y
female,yes,1,no,4608,2845,medium_high,medium_short_term,1,semiurban,y
female,no,0,no,2138,0,medium_low,medium_long_term,0,semiurban,n
female,no,1,nil,3652,0,medium_low,medium_long_term,1,semiurban,y
male,yes,1,no,2239,2524,medium_high,medium_long_term,1,urban,y
female,yes,0,no,3017,663,medium_high,medium_long_term,nil,semiurban,y
male,yes,0,no,2768,1950,medium_high,medium_long_term,1,rural,y
male,no,0,no,3358,0,medium_low,short_term,1,semiurban,n
male,no,0,no,2526,1783,medium_high,medium_long_term,1,rural,y
female,no,0,no,5000,0,medium_high,medium_long_term,0,semiurban,n
male,yes,0,no,2785,2016,medium_high,medium_long_term,1,rural,y
male,yes,2,yes,6633,0,nil,medium_long_term,0,rural,n
male,yes,1,no,2492,2375,nil,medium_long_term,1,rural,y
male,yes,1,no,3333,3250,medium_high,medium_long_term,1,urban,y
male,yes,0,no,2454,2333,medium_high,medium_long_term,0,urban,n
male,yes,0,no,3593,4266,medium_high,medium_short_term,0,rural,n
male,yes,1,no,5468,1032,low,medium_long_term,1,semiurban,y
female,no,0,no,2667,1625,medium_low,medium_long_term,nil,urban,y
male,yes,3,yes,10139,0,high,medium_long_term,1,semiurban,y
male,yes,0,no,3887,2669,medium_high,medium_long_term,1,semiurban,y
female,yes,0,no,4180,2306,medium_high,medium_long_term,1,semiurban,y
male,yes,2,no,3675,242,medium_high,medium_long_term,1,semiurban,y
female,yes,1,yes,19484,0,very_high,medium_long_term,1,semiurban,y
male,yes,0,no,5923,2054,high,medium_long_term,1,rural,y
male,no,0,yes,5800,0,medium_high,medium_long_term,1,semiurban,y
male,yes,2,no,8799,0,high,medium_long_term,0,urban,n
male,yes,0,no,4467,0,medium_high,medium_long_term,nil,rural,y
male,no,0,no,3333,0,medium_low,medium_long_term,1,urban,y
male,yes,3,no,3400,2500,medium_high,medium_long_term,0,rural,n
female,no,0,no,2378,0,low,medium_long_term,1,urban,n
male,yes,0,no,3166,2064,medium_high,medium_long_term,0,urban,n
male,yes,1,no,3417,1750,medium_high,medium_long_term,1,urban,y
male,yes,nil,no,5116,1451,medium_high,medium_long_term,0,urban,n
male,yes,2,no,16666,0,high,medium_long_term,1,urban,y
male,yes,2,no,6125,1625,medium_high,long_term,1,semiurban,n
male,yes,3,no,6406,0,medium_high,medium_long_term,1,semiurban,n
male,yes,2,no,3159,461,medium_high,medium_short_term,1,urban,y
nil,yes,0,no,3087,2210,medium_high,medium_long_term,0,semiurban,n
male,no,0,no,3229,2739,medium_high,medium_long_term,1,urban,y
male,yes,1,no,1782,2232,medium_high,medium_long_term,1,rural,y
male,no,0,nil,3182,2917,medium_high,medium_long_term,1,urban,y
male,yes,2,no,6540,0,high,medium_long_term,1,semiurban,y
male,no,0,no,1836,33837,medium_low,medium_long_term,1,urban,n
female,yes,0,no,3166,0,low,medium_long_term,1,semiurban,y
male,yes,1,no,1880,0,medium_low,medium_long_term,nil,rural,n
male,yes,1,no,2787,1917,medium_high,medium_long_term,0,rural,n
male,yes,1,no,4283,3000,medium_high,medium_short_term,1,rural,n
male,yes,0,no,2297,1522,medium_high,medium_long_term,1,urban,y
female,no,0,no,2165,0,medium_low,medium_long_term,1,semiurban,y
nil,no,0,no,4750,0,medium_low,medium_long_term,1,semiurban,y
male,yes,2,yes,2726,0,medium_high,medium_long_term,0,semiurban,n
male,yes,0,no,3000,3416,medium_low,medium_short_term,1,semiurban,y
male,yes,2,yes,6000,0,high,medium_long_term,1,semiurban,n
nil,no,3,yes,9357,0,high,medium_long_term,1,semiurban,y
male,yes,0,no,3859,3300,medium_high,medium_short_term,1,rural,y
male,yes,0,yes,16120,0,high,medium_long_term,1,urban,y
male,no,0,no,3833,0,medium_high,medium_long_term,1,rural,y
male,yes,2,yes,6383,1000,medium_high,medium_long_term,1,rural,n
male,no,nil,no,2987,0,medium_low,medium_long_term,0,semiurban,n
male,yes,0,yes,9963,0,medium_high,medium_long_term,1,rural,y
male,yes,2,no,5780,0,medium_high,medium_long_term,1,urban,y
female,no,3,nil,416,41667,high,medium_short_term,nil,urban,n
male,yes,0,nil,2894,2792,medium_high,medium_long_term,1,rural,y
male,yes,3,no,5703,0,medium_high,medium_long_term,1,urban,y
male,no,0,no,3676,4301,medium_high,medium_long_term,1,rural,y
female,yes,1,no,12000,0,very_high,medium_long_term,1,semiurban,y
male,yes,0,no,2400,3800,nil,medium_short_term,1,urban,n
male,yes,1,no,3400,2500,medium_high,medium_long_term,1,semiurban,y
male,yes,2,no,3987,1411,medium_high,medium_long_term,1,rural,y
male,yes,0,no,3232,1950,medium_high,medium_long_term,1,rural,y
female,no,0,no,2900,0,medium_low,medium_long_term,1,rural,y
male,yes,3,no,4106,0,low,medium_short_term,1,rural,y
male,yes,1,no,8072,240,high,medium_long_term,1,urban,y
male,yes,2,no,7583,0,medium_high,medium_long_term,1,urban,y
female,no,0,yes,4583,0,medium_high,medium_long_term,0,semiurban,n
