Gender;Married;Dependents;Self_Employed;ApplicantIncome;CoapplicantIncome;LoanAmount;Loan_Amount_Term;Credit_History;Property_Area;Loan_Status
Male;No;0;No;27;28;10;37;nil;Semiurban;Y
Male;Yes;1;No;54;12;19;37;nil;Urban;Y
Male;No;0;No;37;1;12;37;1;Rural;Y
Female;No;0;Yes;173;1;23;37;1;Semiurban;Y
Male;Yes;0;No;36;22;12;37;0;Rural;N
Female;Yes;1;No;34;10;11;37;1;Semiurban;Y
Male;Yes;0;No;26;17;11;37;1;Rural;Y
Male;Yes;0;No;47;29;12;37;nil;Urban;Y
Male;Yes;1;Yes;29;1;10;37;1;Semiurban;Y
Male;No;0;No;63;45;21;37;0;Rural;N
Female;No;0;No;7;37;12;37;1;Rural;Y
Female;No;0;No;32;1;11;37;1;Semiurban;Y
Male;Yes;2;No;49;57;21;37;1;Semiurban;Y
Male;Yes;1;No;41;54;14;37;nil;Rural;N
Male;Yes;0;No;39;15;13;37;1;Semiurban;Y
Male;Yes;2;No;36;45;25;37;1;Rural;Y
Male;Yes;0;No;209;67;49;37;nil;Urban;Y
nil;No;0;No;36;1;10;37;1;Urban;N
Male;Yes;0;Yes;25;31;19;37;1;Urban;Y
Female;No;1;No;133;1;5;37;1;Urban;Y
Male;No;0;No;36;13;11;37;1;Rural;N
Male;Yes;1;No;61;21;26;49;1;Semiurban;Y
Male;Yes;2;No;33;21;15;37;1;Urban;Y
Male;Yes;0;No;22;67;8;9;1;Semiurban;N
Male;No;0;No;59;37;32;37;1;Rural;N
Male;Yes;3;No;35;35;16;37;1;Rural;Y
Female;Yes;2;No;21;17;12;37;1;Semiurban;Y
Male;Yes;nil;No;31;18;13;37;0;Semiurban;N
Male;No;0;No;47;20;19;37;1;Semiurban;N
Female;No;0;No;34;1;10;37;1;Rural;N
Male;Yes;2;No;22;18;5;37;1;Semiurban;Y
Male;No;0;No;25;1;6;37;1;Semiurban;Y
Male;Yes;3;Yes;57;15;11;37;1;Rural;Y
Male;Yes;2;Yes;80;72;49;37;1;Rural;Y
Male;No;0;No;47;21;nil;37;1;Semiurban;N
Male;Yes;2;Yes;175;1;41;37;1;Rural;Y
Male;Yes;0;No;38;1;12;37;1;Semiurban;Y
Male;Yes;1;No;53;15;17;37;0;Semiurban;Y
Male;No;1;No;27;14;10;37;1;Semiurban;Y
Male;No;0;No;68;1;14;37;1;Semiurban;Y
Male;Yes;0;No;11;55;22;37;nil;Rural;Y
Male;Yes;3;No;43;1;11;19;1;Urban;Y
Male;No;2;No;36;1;12;25;0;Rural;N
Male;No;1;No;113;1;20;37;nil;Semiurban;N
Female;No;0;Yes;182;1;13;19;1;Urban;Y
Male;No;0;nil;26;21;13;37;1;Rural;Y
Male;Yes;0;No;62;40;33;37;1;Urban;Y
Male;No;2;No;37;1;11;37;1;Semiurban;Y
Male;Yes;0;No;30;6;7;37;1;Rural;N
Male;Yes;3;No;65;1;16;37;1;Rural;Y
Female;Yes;1;No;47;29;15;37;1;Semiurban;Y
Female;No;0;No;22;1;10;19;0;Semiurban;N
Female;No;1;nil;37;1;10;37;1;Semiurban;Y
Male;Yes;1;No;23;26;13;37;1;Urban;Y
Female;Yes;0;No;31;7;11;37;nil;Semiurban;Y
Male;Yes;0;No;28;20;16;37;1;Rural;Y
Male;No;0;No;34;1;9;19;1;Semiurban;N
Male;No;0;No;26;18;15;37;1;Rural;Y
Female;No;0;No;50;1;11;37;0;Semiurban;N
Male;Yes;0;No;28;21;12;37;1;Rural;Y
Male;Yes;2;Yes;67;1;nil;37;0;Rural;N
Male;Yes;1;No;25;24;nil;19;1;Rural;Y
Male;Yes;1;No;34;33;16;37;1;Urban;Y
Male;Yes;0;No;25;24;19;37;0;Urban;N
Male;Yes;0;No;36;43;14;37;0;Rural;N
Male;Yes;1;No;55;11;3;37;1;Semiurban;Y
Female;No;0;No;27;17;9;31;nil;Urban;Y
Male;Yes;3;Yes;102;1;27;37;1;Semiurban;Y
Male;Yes;0;No;39;27;17;37;1;Semiurban;Y
Female;Yes;0;No;42;24;19;37;1;Semiurban;Y
Male;Yes;2;No;37;3;11;37;1;Semiurban;Y
Female;Yes;1;Yes;195;1;61;37;1;Semiurban;Y
Male;Yes;0;No;60;21;22;37;1;Rural;Y
Male;No;0;Yes;58;1;14;37;1;Semiurban;Y
Male;Yes;2;No;88;1;26;37;0;Urban;N
Male;Yes;0;No;45;1;13;37;nil;Rural;Y
Male;No;0;No;34;1;8;37;1;Urban;Y
Male;Yes;3;No;34;25;13;37;0;Rural;N
Female;No;0;No;24;1;1;37;1;Urban;N
Male;Yes;0;No;32;21;11;37;0;Urban;N
Male;Yes;1;No;35;18;19;37;1;Urban;Y
Male;Yes;nil;No;52;15;17;37;0;Urban;N
Male;Yes;2;No;167;1;28;37;1;Urban;Y
Male;Yes;2;No;62;17;19;37;1;Semiurban;N
Male;Yes;3;No;65;1;16;37;1;Semiurban;N
Male;Yes;2;No;32;5;11;37;1;Urban;Y
nil;Yes;0;No;31;23;14;37;0;Semiurban;N
Male;No;0;No;33;28;12;37;1;Urban;Y
Male;Yes;1;No;18;23;11;37;1;Rural;Y
Male;No;0;nil;32;30;17;19;1;Urban;Y
Male;Yes;2;No;66;1;21;19;1;Semiurban;Y
Male;No;0;No;19;339;10;37;1;Urban;N
Female;Yes;0;No;32;1;4;37;1;Semiurban;Y
Male;Yes;1;No;19;1;7;37;nil;Rural;N
Male;Yes;1;No;28;20;15;37;0;Rural;N
Male;Yes;1;No;43;30;18;37;1;Rural;N
Male;Yes;0;No;23;16;11;4;1;Urban;Y
Female;No;0;No;22;1;8;37;1;Semiurban;Y
nil;No;0;No;48;1;10;37;1;Semiurban;Y
Male;Yes;2;Yes;28;1;11;37;0;Semiurban;N
Male;Yes;0;No;30;35;6;37;1;Semiurban;Y
Male;Yes;2;Yes;60;1;21;37;1;Semiurban;N
nil;No;3;Yes;94;1;30;37;1;Semiurban;Y
Male;Yes;0;No;39;33;15;37;1;Rural;Y
Male;Yes;0;Yes;162;1;27;19;1;Urban;Y
Male;No;0;No;39;1;12;37;1;Rural;Y
Male;Yes;2;Yes;64;10;19;37;1;Rural;N
Male;No;nil;No;30;1;9;37;0;Semiurban;N
Male;Yes;0;Yes;100;1;19;37;1;Rural;Y
Male;Yes;2;No;58;1;20;37;1;Urban;Y
Female;No;3;nil;5;417;36;37;nil;Urban;N
Male;Yes;0;nil;29;28;16;37;1;Rural;Y
Male;Yes;3;No;58;1;13;37;1;Urban;Y
Male;No;0;No;37;44;18;37;1;Rural;Y
Female;Yes;1;No;120;1;50;37;1;Semiurban;Y
Male;Yes;0;No;24;38;nil;37;1;Urban;N
Male;Yes;1;No;34;25;18;37;1;Semiurban;Y
Male;Yes;2;No;40;15;16;37;1;Rural;Y
Male;Yes;0;No;33;20;11;37;1;Rural;Y
Female;No;0;No;29;1;8;37;1;Rural;Y
Male;Yes;3;No;42;1;5;37;1;Rural;Y
Male;Yes;1;No;81;3;26;37;1;Urban;Y
Male;Yes;2;No;76;1;19;37;1;Urban;Y
Female;No;0;Yes;46;1;14;37;0;Semiurban;N
